,District Name,nces_id,Dissimilarity,State,Size
1215,Federal Way School District,5302820,0.10407174224711868,Washington,6587
1003,Tipton County,4704080,0.10378480702041387,Tennessee,3096
1044,COMAL ISD,4814730,0.10361932111048622,Texas,7461
824,Duplin County Schools,3701200,0.10317372756693143,North Carolina,3100
707,LYON COUNTY SCHOOL DISTRICT,3200300,0.10303544494720965,Nevada,2684
1038,CEDAR HILL ISD,4813230,0.10292440237835218,Texas,2625
1139,SPRING ISD,4841220,0.10220746426197341,Texas,9705
1162,Ogden City District,4900720,0.10208933953312513,Utah,2579
802,SMITHTOWN CENTRAL SCHOOL DISTRICT,3627060,0.10160728335393954,New York,2829
236,Santa Monica-Malibu Unified,635700,0.1013433979588843,California,3255
1050,CROWLEY ISD,4815910,0.10118194134231628,Texas,5074
929,Erie City SD,4209300,0.10092951449449267,PENNSYLVANIA,3063
846,Onslow County Schools,3703450,0.10079055802673555,North Carolina,7853
1034,BRYAN ISD,4811790,0.10010553294135381,Texas,4814
319,CHARLOTTE,1200240,0.09971484514615159,Florida,5366
289,Pueblo County School District 70,806150,0.09966207317917919,Colorado,3198
787,NEW YORK CITY GEOGRAPHIC DISTRICT #22,3600153,0.09957704813209947,New York,9726
661,LAUDERDALE CO SCHOOL DIST,2802430,0.09954350241763522,Mississippi,2084
18,Madison County,102220,0.09927550544301225,Alabama,5408
604,Grosse Pointe Public Schools,2625740,0.09924566437478569,Michigan,2452
878,Westerville City,3904504,0.0992181687575361,Ohio,4747
1099,LUBBOCK ISD,4828500,0.09906588869796622,Texas,7619
656,HARRISON CO SCHOOL DIST,2801770,0.09905797279681237,Mississippi,3948
611,South Lyon Community Schools,2632250,0.09897714342254982,Michigan,2514
579,Springfield,2511130,0.0987990473260568,MASSACHUSETTS,7928
879,Willoughby-Eastlake City,3904510,0.09874581939799329,Ohio,2457
882,Lakota Local,3904611,0.09859663782358827,Ohio,5429
84,Turlock Unified,600158,0.09835982007030276,California,4792
831,Harnett County Schools,3702010,0.09834242113301196,North Carolina,6027
695,Missoula H S,3018540,0.0982017170701524,Montana,3834
57,Vail Unified District (4413),408850,0.09807001440169656,Arizona,4435
1143,TOMBALL ISD,4842960,0.09777578551912566,Texas,5670
1224,Marysville School District,5304860,0.09711181242909911,Washington,3099
982,Bradley County,4700330,0.09698654368564028,Tennessee,3098
797,MOUNT VERNON SCHOOL DISTRICT,3620100,0.09685671648861832,New York,2311
411,NAMPA SCHOOL DISTRICT,1602340,0.09680133373778133,Idaho,4273
1274,New Berlin School District,5510470,0.09672882355609996,Wisconsin,2111
1277,Sheboygan Area School District,5513650,0.09611920851679932,Wisconsin,3074
593,Forest Hills Public Schools,2614610,0.0960476538436636,Michigan,3108
353,SEMINOLE,1201710,0.0956258234519104,Florida,21130
809,YONKERS CITY SCHOOL DISTRICT,3631920,0.0956039056660211,New York,7014
744,Wayne Township Public School District,3417280,0.09556699928179585,New Jersey,2421
1174,CHESAPEAKE CITY PBLC SCHS,5100810,0.09548550805490119,Virginia,13272
286,Thompson School District R-2J,805400,0.09539097744360898,Colorado,4564
548,Portland Public Schools,2309930,0.0950801547816473,Maine,2010
728,Lenape Regional High School District,3408490,0.09501694225822284,New Jersey,6615
109,Central Union High,608010,0.09477072649433413,California,4092
893,LAWTON,4017250,0.09453796327077477,Oklahoma,3746
421,Cons HSD 230,1708400,0.09415224431961944,Illinois,7787
302,Norwalk School District,903090,0.0941188652739015,Connecticut,3844
810,Cumberland County Schools,3700011,0.09358148848037856,North Carolina,15422
171,Manteca Unified,623610,0.09357416361220121,California,8094
669,FT. ZUMWALT R-II,2908370,0.0929136840035107,Missouri,5917
1270,Madison Metropolitan School District,5508520,0.09243448452475078,WISCONSIN,7915
725,Hudson County Schools of Technology School District,3407570,0.09206048284900911,NEW JERSEY,2282
739,Plainfield Public School District,3413140,0.09128418373932767,New Jersey,2216
1261,PUTNAM COUNTY SCHOOLS,5401200,0.09080328617069829,West Virginia,2539
922,Bethlehem Area SD,4203570,0.0907067941198948,Pennsylvania,4570
1212,Edmonds School District,5302400,0.09000162526820746,WASHINGTON,6356
1146,VICTORIA ISD,4844150,0.089814730460565,Texas,3885
369,Clarke County,1301170,0.08932297161335884,Georgia,3372
1020,ALIEF ISD,4807830,0.0892993595867527,Texas,12233
753,LAS CRUCES PUBLIC SCHOOLS,3501500,0.08835116126238486,NEW MEXICO,7459
384,Griffin-Spalding County,1302520,0.08807934651986099,Georgia,2785
1190,PORTSMOUTH CITY PBLC SCHS,5103000,0.08799281716960629,Virginia,3770
822,Cleveland County Schools,3700900,0.08769281033973483,North Carolina,4320
633,FOREST LAKE PUBLIC SCHOOL DISTRICT,2712270,0.08735199851667416,Minnesota,2082
1183,HENRY CO PBLC SCHS,5101920,0.08735198105357483,Virginia,2178
1226,Monroe School District,5305130,0.08712980141551571,Washington,2024
874,Parma City,3904463,0.08704229206388814,Ohio,4078
458,St Charles CUSD 303,1737170,0.08656325958884356,ILLINOIS,4136
827,Franklin County Schools,3701530,0.08647128784360766,North Carolina,2801
853,Rutherford County Schools,3704080,0.08620961209612099,North Carolina,2414
785,NEW YORK CITY GEOGRAPHIC DISTRICT #20,3600151,0.08615692075255327,New York,12517
772,NEW YORK CITY GEOGRAPHIC DISTRICT #18,3600096,0.08592671875986521,New York,2932
1108,MIDLOTHIAN ISD,4830600,0.08510394768068244,Texas,3273
750,FARMINGTON MUNICIPAL SCHOOLS,3500990,0.08495700233587475,New Mexico,3714
1186,MONTGOMERY CO PBLC SCHS,5102520,0.08474703076779201,Virginia,3075
44,Marana Unified District (4404),404630,0.08472178574314679,Arizona,4326
957,Greenwood 50,4502340,0.08454040578448671,South Carolina,2497
405,VALLIVUE SCHOOL DISTRICT,1600600,0.08397871312806138,IDAHO,2897
895,MOORE,4020250,0.08370497944929667,Oklahoma,7255
305,Waterbury School District,904830,0.08358758032079266,Connecticut,4605
954,Florence 01,4502130,0.08339874899212524,South Carolina,4607
1155,Box Elder District,4900090,0.08330710694716793,Utah,2823
671,FOX C-6 SCHOOL DISTRICT,2912300,0.08328016124388138,Missouri,3598
1202,YORK CO PBLC SCHS,5104150,0.0828314525301771,Virginia,4073
1269,Kenosha School District,5507320,0.08270504247357732,Wisconsin,6260
1119,PHARR-SAN JUAN-ALAMO ISD,4834860,0.08266039908299325,Texas,8931
449,Peoria SD 150,1731230,0.08246219332128035,ILLINOIS,4066
36,Casa Grande Union High School District (4453),401740,0.08245066856066458,Arizona,3822
354,ST. JOHNS,1201740,0.0824492957062262,Florida,15192
573,Lynn,2507110,0.08204235837380197,Massachusetts,4078
330,HERNANDO,1200810,0.08196732608449539,Florida,7124
709,Manchester School District,3304590,0.08133766471006408,New Hampshire,3915
389,Jackson County,1302940,0.08098506984749629,Georgia,2906
173,Milpitas Unified,624500,0.08090135716303748,California,3207
1107,MIDLAND ISD,4830570,0.08021927379443461,Texas,5201
1115,NORTHWEST ISD,4833180,0.08006070734961886,Texas,8126
406,COEUR D'ALENE DISTRICT,1600780,0.07996893166567912,Idaho,3292
355,ST. LUCIE,1201770,0.07990765598501792,FLORIDA,15791
246,Tamalpais Union High,638790,0.07972901728706701,California,5038
562,Queen Anne's County Public Schools,2400540,0.07967470293993842,Maryland,2356
281,GreeleySchool District No. 6 in the county of Weld and Sta,804410,0.07900100394702461,COLORADO,5776
181,Mountain View-Los Altos Union High,626310,0.07879196826565243,California,4514
1120,PLANO ISD,4835100,0.07864355720036559,Texas,8627
336,LEON,1201110,0.07838428120428802,Florida,9464
443,Naperville CUSD 203,1727710,0.07821053009367263,Illinois,5271
894,MIDWEST CITY-DEL CITY,4019950,0.07773321741406546,Oklahoma,3498
677,LEE'S SUMMIT R-VII,2918300,0.07722225883733805,Missouri,5958
682,PARKWAY C-2,2923580,0.07705445544554455,Missouri,5354
522,Shelby County,2105320,0.076972024634684,Kentucky,2216
303,Stamford School District,904320,0.07638834550929798,Connecticut,4882
1275,Oshkosh Area School District,5511190,0.07629687185459308,Wisconsin,2870
1101,MAGNOLIA ISD,4828740,0.07623417575127989,Texas,4381
99,Bonita Unified,605610,0.07588475499092553,CALIFORNIA,3216
614,Utica Community Schools,2634470,0.07534299242247719,Michigan,7170
452,Proviso Twp HSD 209,1732910,0.07516931006898708,Illinois,4708
975,Rapid City Area School District 51-4,4659820,0.07508700453888772,South Dakota,4015
625,BURNSVILLE PUBLIC SCHOOL DISTRICT,2707290,0.07476198975038882,Minnesota,3992
158,Las Virgenes Unified,621000,0.07442200443987224,California,3727
503,Blue Valley,2012000,0.07435906059616013,Kansas,7312
481,Vigo County School Corp,1812090,0.07435594635690604,Indiana,3823
1218,Issaquah School District,5303750,0.07434657268693716,Washington,6404
250,Vacaville Unified,640590,0.07432207638366528,California,4491
30,Matanuska-Susitna Borough School District,200510,0.07429327054118215,Alaska,5298
341,MONROE,1201320,0.07401810126406594,Florida,2834
463,CUSD 200,1742180,0.07380074809694637,Illinois,3821
521,Scott County,2105260,0.07364981874437185,Kentucky,3012
199,Pasadena Unified,629940,0.07327265065487587,California,5829
190,Oceanside Unified,628250,0.07325123444751366,California,5056
1281,Wauwatosa School District,5515990,0.07279486111937192,Wisconsin,2148
654,WAYZATA PUBLIC SCHOOL DISTRICT,2742160,0.07274786017800396,MINNESOTA,3732
392,Murray County,1303840,0.07258889270695268,Georgia,2191
498,Lawrence,2008400,0.07254994257310163,Kansas,3416
640,North St. Paul-Maplewood Oakdale,2723850,0.07206472387383013,Minnesota,3525
1059,EAGLE MT-SAGINAW ISD,4817700,0.07192683517357001,Texas,7053
911,Oregon City SD 62,4109330,0.07187889165628891,Oregon,2396
1133,SHARYLAND ISD,4839930,0.07186283790890924,Texas,3364
775,NEW YORK CITY GEOGRAPHIC DISTRICT #26,3600099,0.0717605096806809,New York,13057
584,Ann Arbor Public Schools,2602820,0.07174579709286663,Michigan,5548
390,Liberty County,1303300,0.07169261812953401,Georgia,2770
300,Meriden School District,902400,0.07159583186980445,Connecticut,2302
85,Twin Rivers Unified,601332,0.07149045730218889,California,5934
71,Apple Valley Unified,600017,0.07125060088551549,California,3983
1244,Spokane School District,5308250,0.07109696901281255,Washington,8545
233,Santa Clara Unified,635430,0.07100140190984536,California,4164
746,West Windsor-Plainsboro Regional School District,3417700,0.07096863887140914,New Jersey,3109
616,Warren Consolidated Schools,2635190,0.07071603249472509,Michigan,4319
928,East Stroudsburg Area SD,4208670,0.07060201249132547,Pennsylvania,2284
636,MANKATO PUBLIC SCHOOL DISTRICT,2718780,0.07058388765705838,Minnesota,2636
1199,VA BEACH CITY PBLC SCHS,5103840,0.07038542696202016,Virginia,20553
936,Scranton SD,4221090,0.07020888852829388,Pennsylvania,2944
184,Nevada Joint Union High,626880,0.06965283261677048,California,2481
800,SACHEM CENTRAL SCHOOL DISTRICT,3625350,0.06953465775696627,New York,4116
1152,WYLIE ISD,4846530,0.06948243496916062,Texas,5443
478,Hamilton Southeastern Schools,1810650,0.06945976825494901,Indiana,7041
412,POCATELLO DISTRICT,1602640,0.06927628665072191,Idaho,4027
125,Delano Joint Union High,610860,0.06862233582322463,California,4110
896,NORMAN,4021720,0.06860462965298626,Oklahoma,4826
377,Effingham County,1301980,0.06853424657534246,Georgia,3879
1180,HAMPTON CITY PBLC SCHS,5101800,0.0679642697907538,Virginia,6026
921,Armstrong SD,4202590,0.06712930510771531,PENNSYLVANIA,2059
64,NORTH LITTLE ROCK SCHOOL DISTRICT,510680,0.06693104167990058,ARKANSAS,2358
566,Worcester County Public Schools,2400720,0.06683673469387758,Maryland,2120
601,Livonia Public Schools School District,2621840,0.06547437524106833,Michigan,4266
1237,Renton School District,5307230,0.06530868722836047,Washington,4172
514,Jessamine County,2103030,0.06514609421586169,KENTUCKY,2555
618,West Bloomfield School District,2635820,0.06450073460808392,MICHIGAN,2001
89,Alameda Unified,601770,0.06365690866426017,California,3172
923,Central Bucks SD,4205310,0.06334478014458744,Pennsylvania,4614
1223,Longview School District,5304470,0.062298669502786126,Washington,2050
610,Rockford Public Schools,2630030,0.06144124393187113,Michigan,2482
791,GREECE CENTRAL SCHOOL DISTRICT,3612630,0.061375755168064,New York,4148
720,Elizabeth Public Schools,3404590,0.06082758946275141,New Jersey,7492
1235,Puyallup School District,5306960,0.06069637571064432,Washington,5054
414,CHSD 117,1703870,0.06057640472734813,Illinois,2646
483,MSD Wayne Township,1812810,0.060558253719738823,Indiana,4171
1241,Snohomish School District,5308020,0.06019512826466793,Washington,3408
1201,WILLIAMSBURG-JAMES CITY PBLC SCHS,5104020,0.05974213132219494,Virginia,3704
49,Queen Creek Unified District (4245),406810,0.059592886480949764,ARIZONA,4112
742,Trenton Public School District,3416290,0.059324364425207124,New Jersey,2555
492,Waterloo Comm School District,1930480,0.0591745805471981,Iowa,3320
684,ROCKWOOD R-VI,2926850,0.059053535201627885,Missouri,7009
373,Coweta County,1301500,0.05882903421234631,Georgia,7331
647,SHAKOPEE PUBLIC SCHOOL DISTRICT,2733000,0.05847611935482381,Minnesota,2938
832,Haywood County Schools,3702040,0.05845670884639662,North Carolina,2120
105,Carlsbad Unified,607500,0.058151571164510175,California,3805
798,CLARKSTOWN CENTRAL SCHOOL DISTRICT,3620340,0.05761547953289579,New York,2552
192,Oroville Union High,629130,0.05750959522820946,California,2427
439,Lincoln Way CHSD 210,1723070,0.05672445546868779,Illinois,6665
834,Hoke County Schools,3702250,0.056527973788782916,North Carolina,2470
1131,SCHERTZ-CIBOLO-U CITY ISD,4839480,0.056104368364086415,TEXAS,5344
1210,Central Valley School District,5301110,0.05609881626351002,Washington,4500
242,Victor Valley Union High,636972,0.05568231210408406,California,10226
1086,JUDSON ISD,4824990,0.05541425176166452,Texas,7180
568,Brockton,2503090,0.055338995584289355,Massachusetts,4262
486,Council Bluffs Comm School District,1908220,0.05524248230900172,Iowa,2580
1079,HARLANDALE ISD,4822470,0.055205479452054784,Texas,3750
1245,Sumner School District,5308610,0.05476551853311029,Washington,3317
668,BLUE SPRINGS R-IV,2905310,0.053850525717533376,Missouri,4697
745,West Morris Regional High School District,3417550,0.05263684536596064,New Jersey,2190
226,San Luis Coastal Unified,634800,0.05261755891819897,California,2545
1080,HARLINGEN CISD,4822530,0.05258901865295876,Texas,4351
1259,MERCER COUNTY SCHOOLS,5400840,0.05250224339062609,West Virginia,2228
692,Great Falls H S,3013050,0.05215424324937601,Montana,3130
75,Temecula Valley Unified,600028,0.05214353743395971,California,9520
261,Woodland Joint Unified,643080,0.05210667285785242,California,3034
612,Traverse City Area Public Schools,2633870,0.052083333333333356,Michigan,3149
76,Murrieta Valley Unified,600029,0.05153601258878482,California,8251
1207,Bethel School District,5300480,0.05149036341473254,WASHINGTON,6669
620,Zeeland Public Schools,2636660,0.05107536901744447,Michigan,2069
287,Lewis-Palmer Consolidated School District No. 38 in the co,805820,0.050594230497954557,Colorado,2357
793,KENMORE-TONAWANDA UNION FREE SCHOOL DISTRICT,3616230,0.05058453237410074,New York,2448
803,EAST RAMAPO CENTRAL SCHOOL DISTRICT (SPRING VALLEY),3627810,0.050469679948371066,New York,2811
1089,KILLEEN ISD,4825660,0.050219357455382786,Texas,11272
61,FAYETTEVILLE SCHOOL DISTRICT,506120,0.05008508199900215,ARKANSAS,2801
1083,HUNTSVILLE ISD,4824030,0.04989530788997812,Texas,3937
908,Lake Oswego SD 7J,4107230,0.049583877785475655,OREGON,2460
512,Hopkins County,2102860,0.049548623551454556,KENTUCKY,2002
977,Hamblen County,4700001,0.04951663320015731,Tennessee,3101
1112,NEW CANEY ISD,4832400,0.04945468987429205,Texas,4999
930,Lancaster SD,4213140,0.0494149612165301,Pennsylvania,2911
544,St. Tammany Parish,2201650,0.04909510974200999,Louisiana,11270
609,Rochester Community School District,2629940,0.048804319024907256,Michigan,8092
710,Nashua School District,3304980,0.04851187782408031,New Hampshire,3466
891,EPIC BLENDED LEARNING CHARTER,4000800,0.047003791121438154,OKLAHOMA,5349
1249,Tumwater School District,5309100,0.04685740886011568,Washington,2176
865,WEST FARGO 6,3819410,0.04676955365381482,North Dakota,3061
444,Niles Twp HSD 219,1728530,0.04652215769039536,ILLINOIS,4619
197,Palos Verdes Peninsula Unified,629700,0.04560656734569779,California,3795
487,Davenport Comm School District,1908580,0.045418825753754985,Iowa,4565
520,Pulaski County,2104950,0.04534369523049196,Kentucky,2527
1043,CLINT ISD,4814430,0.045192307692307726,Texas,3542
892,EDMOND,4010590,0.04448572201921777,Oklahoma,7468
754,LOS LUNAS PUBLIC SCHOOLS,3501680,0.044242164909687375,New Mexico,2619
196,Palo Alto Unified,629610,0.04397330615135764,California,3878
968,Spartanburg 02,4503510,0.043821672464888536,South Carolina,3245
161,Livermore Valley Joint Unified,622110,0.043587899192751335,California,4214
1238,Richland School District,5307320,0.043252549425821116,Washington,4167
185,New Haven Unified,626910,0.04312113617376777,California,3580
1092,LA PORTE ISD,4826190,0.04285287591739206,Texas,2165
445,McLean County USD 5,1728620,0.042794714165267,ILLINOIS,3847
106,Castro Valley Unified,607800,0.04249237417214501,California,2825
983,Cumberland County,4700900,0.04222972972972972,Tennessee,2068
256,Washington Unified,641580,0.04187626283529167,California,2433
94,Azusa Unified,603600,0.04187576434866954,California,2200
3,Autauga County,100240,0.04153288255958899,Alabama,2440
972,Sumter 01,4503902,0.041389974940091945,South Carolina,4456
1110,MONTGOMERY ISD,4831260,0.04129999378959137,TEXAS,3141
131,El Rancho Unified,612180,0.040985104633098804,California,2533
650,St. Michael-Albertville Schools,2733790,0.04083098230315464,Minnesota,2333
590,Clarkston Community School District,2609900,0.04055913638340779,Michigan,2852
711,Bayonne School District,3401260,0.04000298715523252,NEW JERSEY,2690
939,Wilkes-Barre Area SD,4226300,0.039933657051758185,PENNSYLVANIA,2274
1256,JEFFERSON COUNTY SCHOOLS,5400570,0.03982461567430162,West Virginia,2793
224,San Leandro Unified,634680,0.039752747252747245,California,2856
1234,Peninsula School District,5306690,0.03930990603519649,Washington,2945
100,Brawley Union High,605820,0.0390625,California,2048
409,JEFFERSON COUNTY JOINT DISTRICT,1601570,0.038630011687585744,Idaho,2009
516,Laurel County,2103210,0.038616251005631486,KENTUCKY,2534
734,North Hunterdon-Voorhees Regional High School District,3411610,0.038512862332270775,New Jersey,2138
461,Valley View CUSD 365U,1740070,0.03747601499397035,Illinois,5337
1251,Wenatchee School District,5309660,0.037289068231841534,Washington,2382
642,PRIOR LAKE-SAVAGE AREA SCHOOLS,2730060,0.03692992851408694,MINNESOTA,3013
917,Tigard-Tualatin SD 23J,4112240,0.03673305728464411,Oregon,3653
582,Wayne-Westland Community School District,2600015,0.03670682049541908,Michigan,3187
1227,Moses Lake School District,5305220,0.03651035749212339,Washington,2616
646,ROSEVILLE PUBLIC SCHOOL DISTRICT,2732430,0.036299697744710535,Minnesota,2398
890,Findlay City,3910000,0.03621525750361166,Ohio,2000
248,Tulare Joint Union High,639930,0.035886776337068216,CALIFORNIA,5764
40,Florence Unified School District (4437),402920,0.03550935855836035,Arizona,3157
1017,COLLEGE STATION ISD,4807350,0.03519789715500653,Texas,4245
135,Fallbrook Union High,613530,0.035145024376195204,California,2125
685,ST. JOSEPH,2927060,0.03513148187041913,Missouri,3136
678,LIBERTY 53,2918540,0.034891150783457475,Missouri,4213
602,L'Anse Creuse Public Schools,2621870,0.03483643823060864,Michigan,3326
613,Troy School District,2634260,0.03480383807414977,Michigan,3673
804,SYRACUSE CITY SCHOOL DISTRICT,3628590,0.03450480982169071,New York,5589
360,Barrow County,1300290,0.03433649030594535,Georgia,3756
480,Union School Corporation,1811730,0.034222664478877285,INDIANA,3892
1047,COPPELL ISD,4815210,0.03417146908159531,Texas,4220
80,Paso Robles Joint Unified,600048,0.03391412739366622,California,2443
1035,BURLESON ISD,4812180,0.03371177248245879,Texas,4091
9,Decatur City,101170,0.03369257784748193,Alabama,2072
1225,Mead School District,5304920,0.03368084488923813,WASHINGTON,3338
257,West Covina Unified,642000,0.032977180479762926,California,3192
715,Burlington County Institute of Technology School District,3402490,0.032949878653870585,New Jersey,2124
395,Oconee County,1303960,0.03277036323610347,Georgia,2758
73,Pleasanton Unified,600020,0.03216230216508236,California,5003
592,Farmington Public School District,2614070,0.03172268907563025,Michigan,2860
792,HALF HOLLOW HILLS CENTRAL SCHOOL DISTRICT,3613290,0.03139491298527444,New York,2582
941,Pawtucket,4400840,0.03120013007581736,Rhode Island,2207
494,West Des Moines Comm School District,1930930,0.03073724085397235,Iowa,2177
931,Lower Merion SD,4214160,0.03069419237749549,Pennsylvania,2915
694,Flathead H S,3015420,0.030297843204382086,Montana,3037
599,Lake Orion Community Schools,2620730,0.030099369849733392,Michigan,2263
68,Rocklin Unified,600013,0.0300927913154766,California,4332
1084,HURST-EULESS-BEDFORD ISD,4824060,0.030083004713476556,Texas,5030
1230,North Thurston Public Schools,5305850,0.0300762248862472,WASHINGTON,4429
748,RIO RANCHO PUBLIC SCHOOLS,3500010,0.029995260866359036,New Mexico,5623
1216,Franklin Pierce School District,5302940,0.029915576934586137,Washington,2223
1067,FORNEY ISD,4819560,0.029894550147377186,Texas,4299
663,PASCAGOULA-GAUTIER SCHOOL DISTRICT,2803480,0.02989130434782608,Mississippi,2024
108,Central Unified,607970,0.02978524782760559,California,4441
124,Davis Joint Unified,610620,0.029781890796046043,California,2437
571,Lawrence,2506660,0.029498604734899625,Massachusetts,3384
619,West Ottawa Public School District,2635910,0.02866428009241628,Michigan,2294
1272,Middleton-Cross Plains Area School District,5509510,0.02866419294990721,Wisconsin,2376
484,Ankeny Comm School District,1903690,0.028602040151218866,Iowa,2749
681,PARK HILL,2923550,0.02857142857142858,MISSOURI,3694
1283,West Bend School District,5516290,0.02854967758242488,Wisconsin,2094
805,VALLEY STREAM CENTRAL HIGH SCHOOL DISTRICT,3629520,0.027941261959235547,New York,3582
588,Brighton Area Schools,2606870,0.02765123601527432,Michigan,2039
837,Lee County Schools,3702560,0.027558822125709925,North Carolina,2972
292,Westminster Public Schools,807230,0.027386318400609108,Colorado,2571
394,Newton County,1303930,0.0270519219211372,Georgia,6055
1148,WAXAHACHIE ISD,4844730,0.02632071063235052,Texas,3224
464,Zion-Benton Twp HSD 126,1743890,0.026272304964603782,Illinois,2564
1097,LONGVIEW ISD,4828110,0.025996112730806605,Texas,2296
1208,Camas School District,5300810,0.025909201207212934,Washington,2375
959,Kershaw 01,4502550,0.025729540642548107,South Carolina,3288
1129,SAN BENITO CISD,4838790,0.025375939849624052,Texas,2144
881,Milford Exempted Village,3904550,0.025025536261491302,OHIO,2031
290,School District No. 3 in the county of El Paso and State of,806480,0.024231409965167372,Colorado,2448
880,Worthington City,3904513,0.024201396234398126,Ohio,3226
606,Plymouth-Canton Community Schools,2628560,0.024140501610967202,Michigan,6031
1111,NEW BRAUNFELS ISD,4832370,0.02395178197064987,Texas,2034
790,GREAT NECK UNION FREE SCHOOL DISTRICT,3612510,0.023691796008869167,New York,2455
60,CABOT SCHOOL DISTRICT,503750,0.023589328086116107,Arkansas,2520
1240,Shoreline School District,5307920,0.02346832311869937,Washington,3042
988,Johnson City,4702130,0.023074041385966363,TENNESSEE,2412
981,Blount County,4700300,0.022956540355384275,Tennessee,2873
572,Lowell,2507020,0.022954475282170893,Massachusetts,3192
683,RAYTOWN C-2,2926070,0.022330771186606424,Missouri,2591
735,Northern Valley Regional High School District,3411760,0.022325719981412973,New Jersey,2018
1072,GALVESTON ISD,4820280,0.022121415770609325,Texas,2140
263,Yucaipa-Calimesa Joint Unified,643560,0.0219373581864835,California,3079
1134,SHELDON ISD,4839990,0.021810514759088802,Texas,3288
499,Maize,2009140,0.02177825878948414,Kansas,2337
653,Stillwater Area Public Schools,2738190,0.021688877060243757,Minnesota,2771
872,Hamilton City,3904410,0.021686652405157672,Ohio,2532
493,Waukee Comm School District,1930510,0.021450222601117758,IOWA,2479
72,Dublin Unified,600019,0.021132282670523323,California,3441
1278,Sun Prairie Area School District,5514640,0.0201654874369211,Wisconsin,3135
77,Redondo Beach Unified,600032,0.019871760039124053,California,3160
467,Monroe County Community Sch Corp,1800630,0.01973237040527185,Indiana,3434
1280,Wausau School District,5515900,0.019726678550207946,Wisconsin,2493
691,Bozeman H S,3004590,0.019190056512879805,Montana,2502
114,Claremont Unified,608760,0.019035684449218306,California,2398
1265,Elmbrook School District,5501770,0.01854858233292035,Wisconsin,2545
634,EDEN PRAIRIE PUBLIC SCHOOL DISTRICT,2714220,0.018536978780531815,MINNESOTA,3078
932,Norristown Area SD,4216980,0.018408134642356244,Pennsylvania,2373
1268,Janesville School District,5507020,0.018079056908576304,Wisconsin,3064
721,Essex County Schools of Technology,3404800,0.01737860931740509,New Jersey,2121
198,Paramount Unified,629850,0.017362270450751203,California,4683
241,Snowline Joint Unified,636970,0.016816469457928824,California,2260
1166,Uintah District,4901080,0.016756756756756724,Utah,2035
102,Calexico Unified,606900,0.016727973375372233,California,3136
1140,TEMPLE ISD,4842330,0.016622469206382565,Texas,2364
309,Colonial School District,1000230,0.016607733427626482,Delaware,2359
603,Midland Public Schools,2623820,0.01653215741742242,Michigan,2481
570,Fall River,2504830,0.016412764876329443,Massachusetts,2456
216,San Benito High,634140,0.01629645955854685,California,3491
1135,SHERMAN ISD,4840080,0.016269354838709647,Texas,2242
2,Madison City,100008,0.016091899299805146,Alabama,4060
382,Glynn County,1302400,0.015699864165809593,Georgia,3769
202,Pittsburg Unified,630600,0.015591873262094762,California,3824
32,Kingman Unified School District (79598),400295,0.015189584285061668,Arizona,2120
624,BRAINERD PUBLIC SCHOOL DISTRICT,2706090,0.015127454094176096,MINNESOTA,2020
70,Upland Unified,600016,0.014938185620456236,California,3386
884,Pickerington Local,3904689,0.01480111008325625,OHIO,3450
328,HARDEE,1200750,0.01424955330553902,Florida,2599
304,Stratford School District,904440,0.014249089764825335,Connecticut,2128
496,Garden City,2006390,0.014108844045237906,Kansas,2099
82,Dinuba Unified,600065,0.014088764437067674,California,2212
1048,COPPERAS COVE ISD,4815240,0.013983978712198912,Texas,2366
926,Council Rock SD,4206960,0.013948949663680016,Pennsylvania,3615
489,Dubuque Comm School District,1909480,0.013737119636205358,Iowa,3128
1100,LUFKIN ISD,4828550,0.013632170157967466,Texas,2204
885,Hilliard City,3904701,0.013062915874524739,Ohio,5246
789,EAST MEADOW UNION FREE SCHOOL DISTRICT,3609840,0.012620649071380219,New York,2266
1243,South Kitsap School District,5308160,0.012376705231762694,Washington,2583
66,ROGERS SCHOOL DISTRICT,511970,0.012351434989759727,Arkansas,4940
1130,SAN FELIPE-DEL RIO CISD,4838900,0.011466790020242985,TEXAS,2989
1042,CLEVELAND ISD,4814370,0.011390211308778079,Texas,2924
146,Glendora Unified,615270,0.011247932209059855,California,2385
416,Belleville Twp HSD 201,1705640,0.01118158353784035,Illinois,4829
648,SPRING LAKE PARK PUBLIC SCHOOLS,2733330,0.011159230274960161,Minnesota,2061
279,Fountain School District No. 8 in the county of El Paso an,804080,0.011127713420853901,Colorado,2084
689,WENTZVILLE R-IV,2931650,0.010357831952619384,Missouri,4770
723,Greater Egg Harbor Regional High School District,3406060,0.010356641125053634,New Jersey,3083
1286,Natrona County School District #1,5604510,0.010312280789658283,Wyoming,4066
1004,Washington County,4704380,0.010186972373320866,Tennessee,2584
180,Morongo Unified,625860,0.009725708300980459,California,2192
1039,CHANNELVIEW ISD,4813590,0.009617613329071295,Texas,2937
1102,MANOR ISD,4828890,0.00949265167053716,Texas,2926
574,New Bedford,2508430,0.009483813292515623,Massachusetts,2957
1031,BOERNE ISD,4810710,0.00931517973503082,Texas,3248
580,Taunton,2511520,0.009254393300924254,Massachusetts,2792
43,Higley Unified School District (4248),403780,0.008984947853726832,Arizona,4140
867,Canton City,3904371,0.00884879833470002,Ohio,2266
578,Revere,2510050,0.008830595671512044,Massachusetts,2066
